Start station,Start time,End station,End time
298,2016-12-01 08:09:38 +0100,295,2016-12-01 08:21:17 +0100
222,2016-12-01 08:09:42 +0100,281,2016-12-01 08:14:41 +0100
198,2016-12-01 08:10:00 +0100,267,2016-12-01 08:12:30 +0100
251,2016-12-01 08:10:09 +0100,162,2016-12-01 08:16:25 +0100
224,2016-12-01 08:10:18 +0100,206,2016-12-01 08:16:52 +0100
218,2016-12-01 08:10:20 +0100,230,2016-12-01 08:20:46 +0100
277,2016-12-01 08:11:04 +0100,287,2016-12-01 08:20:14 +0100
222,2016-12-01 08:11:06 +0100,195,2016-12-01 08:20:39 +0100
161,2016-12-01 08:11:10 +0100,267,2016-12-01 08:14:09 +0100
291,2016-12-01 08:11:14 +0100,233,2016-12-01 08:14:52 +0100
198,2016-12-01 08:11:22 +0100,191,2016-12-01 08:38:49 +0100
290,2016-12-01 08:11:25 +0100,272,2016-12-01 08:31:33 +0100
287,2016-12-01 08:11:27 +0100,275,2016-12-01 08:16:43 +0100
193,2016-12-01 08:11:29 +0100,167,2016-12-01 08:20:30 +0100
184,2016-12-01 08:11:36 +0100,306,2016-12-01 08:21:53 +0100
285,2016-12-01 08:11:59 +0100,228,2016-12-01 08:25:39 +0100
185,2016-12-01 08:12:11 +0100,295,2016-12-01 08:24:11 +0100
235,2016-12-01 08:12:17 +0100,279,2016-12-01 08:19:39 +0100
222,2016-12-01 08:12:22 +0100,301,2016-12-01 08:20:22 +0100
264,2016-12-01 08:12:39 +0100,254,2016-12-01 08:20:54 +0100
164,2016-12-01 08:12:50 +0100,193,2016-12-01 08:21:18 +0100
262,2016-12-01 08:12:57 +0100,234,2016-12-01 08:24:23 +0100
306,2016-12-01 08:13:11 +0100,253,2016-12-01 08:21:30 +0100
190,2016-12-01 08:13:17 +0100,292,2016-12-01 08:21:39 +0100
251,2016-12-01 08:14:15 +0100,191,2016-12-01 08:21:16 +0100
175,2016-12-01 08:14:25 +0100,157,2016-12-01 08:18:52 +0100
201,2016-12-01 08:14:26 +0100,295,2016-12-01 08:21:18 +0100
164,2016-12-01 08:14:35 +0100,272,2016-12-01 08:18:24 +0100
221,2016-12-01 08:14:35 +0100,164,2016-12-01 08:20:05 +0100
161,2016-12-01 08:14:59 +0100,253,2016-12-01 08:25:29 +0100
237,2016-12-01 08:15:03 +0100,172,2016-12-01 08:18:58 +0100
292,2016-12-01 08:15:09 +0100,287,2016-12-01 08:26:31 +0100
246,2016-12-01 08:15:38 +0100,253,2016-12-01 08:26:55 +0100
164,2016-12-01 08:15:43 +0100,233,2016-12-01 08:25:31 +0100
277,2016-12-01 08:15:43 +0100,234,2016-12-01 08:25:25 +0100
220,2016-12-01 08:15:48 +0100,279,2016-12-01 08:18:09 +0100
277,2016-12-01 08:15:52 +0100,163,2016-12-01 08:20:22 +0100
291,2016-12-01 08:16:00 +0100,208,2016-12-01 08:24:17 +0100
204,2016-12-01 08:16:11 +0100,279,2016-12-01 08:20:58 +0100
229,2016-12-01 08:16:41 +0100,287,2016-12-01 08:24:49 +0100
233,2016-12-01 08:16:46 +0100,306,2016-12-01 08:22:38 +0100
290,2016-12-01 08:16:48 +0100,202,2016-12-01 08:21:11 +0100
227,2016-12-01 08:16:52 +0100,253,2016-12-01 08:24:54 +0100
269,2016-12-01 08:17:01 +0100,267,2016-12-01 08:22:20 +0100
255,2016-12-01 08:17:29 +0100,222,2016-12-01 08:23:42 +0100
285,2016-12-01 08:17:32 +0100,236,2016-12-01 08:23:56 +0100
261,2016-12-01 08:17:33 +0100,,2016-12-05 14:39:40 +0100
274,2016-12-01 08:17:47 +0100,297,2016-12-01 08:20:48 +0100
283,2016-12-01 08:17:55 +0100,234,2016-12-01 08:28:47 +0100
245,2016-12-01 08:17:56 +0100,181,2016-12-01 08:29:12 +0100
294,2016-12-01 08:18:00 +0100,234,2016-12-01 08:23:34 +0100
157,2016-12-01 08:18:06 +0100,238,2016-12-01 08:25:26 +0100
262,2016-12-01 08:18:07 +0100,247,2016-12-01 08:26:21 +0100
210,2016-12-01 08:18:12 +0100,262,2016-12-01 08:21:27 +0100
161,2016-12-01 08:18:24 +0100,267,2016-12-01 08:23:28 +0100
219,2016-12-01 08:18:50 +0100,185,2016-12-01 08:25:38 +0100
201,2016-12-01 08:18:51 +0100,157,2016-12-01 08:24:48 +0100
222,2016-12-01 08:18:52 +0100,294,2016-12-01 08:22:56 +0100
206,2016-12-01 08:18:53 +0100,195,2016-12-01 08:26:28 +0100
169,2016-12-01 08:19:11 +0100,232,2016-12-01 08:25:23 +0100
158,2016-12-01 08:19:17 +0100,295,2016-12-01 08:31:50 +0100
182,2016-12-01 08:19:36 +0100,198,2016-12-01 08:27:25 +0100
161,2016-12-01 08:19:49 +0100,243,2016-12-01 08:26:40 +0100
246,2016-12-01 08:20:07 +0100,306,2016-12-01 08:24:58 +0100
228,2016-12-01 08:20:18 +0100,280,2016-12-01 08:27:15 +0100
277,2016-12-01 08:20:24 +0100,186,2016-12-01 08:25:40 +0100
218,2016-12-01 08:20:38 +0100,232,2016-12-01 08:25:00 +0100
190,2016-12-01 08:20:57 +0100,233,2016-12-01 08:29:07 +0100
167,2016-12-01 08:21:04 +0100,292,2016-12-01 08:30:40 +0100
233,2016-12-01 08:21:11 +0100,238,2016-12-01 08:29:39 +0100
227,2016-12-01 08:21:11 +0100,195,2016-12-01 08:30:34 +0100
232,2016-12-01 08:21:13 +0100,199,2016-12-01 08:29:13 +0100
251,2016-12-01 08:21:14 +0100,181,2016-12-01 08:31:27 +0100
222,2016-12-01 08:21:18 +0100,262,2016-12-01 08:25:28 +0100
277,2016-12-01 08:21:40 +0100,253,2016-12-01 08:32:28 +0100
224,2016-12-01 08:21:42 +0100,164,2016-12-01 08:31:44 +0100
229,2016-12-01 08:21:53 +0100,301,2016-12-01 08:30:06 +0100
197,2016-12-01 08:21:56 +0100,195,2016-12-01 08:33:10 +0100
198,2016-12-01 08:21:57 +0100,164,2016-12-01 08:24:41 +0100
298,2016-12-01 08:22:05 +0100,219,2016-12-01 08:28:31 +0100
191,2016-12-01 08:22:25 +0100,277,2016-12-01 08:31:09 +0100
228,2016-12-01 08:22:28 +0100,213,2016-12-01 08:33:36 +0100
266,2016-12-01 08:22:29 +0100,191,2016-12-01 08:26:49 +0100
297,2016-12-01 08:22:33 +0100,274,2016-12-01 08:26:29 +0100
158,2016-12-01 08:22:38 +0100,196,2016-12-01 08:26:58 +0100
195,2016-12-01 08:22:41 +0100,279,2016-12-01 08:27:03 +0100
268,2016-12-01 08:23:04 +0100,279,2016-12-01 08:34:53 +0100
247,2016-12-01 08:23:09 +0100,278,2016-12-01 08:28:08 +0100
232,2016-12-01 08:23:28 +0100,236,2016-12-01 08:40:25 +0100
267,2016-12-01 08:23:29 +0100,238,2016-12-01 08:31:59 +0100
269,2016-12-01 08:23:33 +0100,295,2016-12-01 08:49:39 +0100
247,2016-12-01 08:23:40 +0100,279,2016-12-01 08:28:05 +0100
179,2016-12-01 08:23:53 +0100,228,2016-12-01 08:30:59 +0100
272,2016-12-01 08:23:55 +0100,301,2016-12-01 09:20:17 +0100
274,2016-12-01 08:24:03 +0100,301,2016-12-01 08:33:16 +0100
253,2016-12-01 08:24:08 +0100,279,2016-12-01 08:28:18 +0100
247,2016-12-01 08:24:22 +0100,280,2016-12-01 08:33:35 +0100
198,2016-12-01 08:24:51 +0100,243,2016-12-01 08:30:01 +0100
274,2016-12-01 08:24:57 +0100,297,2016-12-01 08:28:22 +0100
267,2016-12-01 08:25:16 +0100,253,2016-12-01 08:33:31 +0100
247,2016-12-01 08:25:57 +0100,164,2016-12-01 08:35:03 +0100
160,2016-12-01 08:26:10 +0100,292,2016-12-01 08:35:19 +0100
228,2016-12-01 08:26:17 +0100,186,2016-12-01 08:34:47 +0100
164,2016-12-01 08:26:37 +0100,243,2016-12-01 08:30:48 +0100
162,2016-12-01 08:26:53 +0100,185,2016-12-01 08:37:39 +0100
294,2016-12-01 08:27:02 +0100,235,2016-12-01 08:31:21 +0100
226,2016-12-01 08:27:03 +0100,306,2016-12-01 08:30:20 +0100
260,2016-12-01 08:28:03 +0100,290,2016-12-01 08:31:16 +0100
172,2016-12-01 08:28:08 +0100,177,2016-12-01 08:35:52 +0100
217,2016-12-01 08:28:18 +0100,292,2016-12-01 08:40:05 +0100
202,2016-12-01 08:28:36 +0100,232,2016-12-01 08:33:03 +0100
268,2016-12-01 08:28:37 +0100,204,2016-12-01 08:40:28 +0100
251,2016-12-01 08:28:49 +0100,191,2016-12-01 08:35:52 +0100
191,2016-12-01 08:28:52 +0100,253,2016-12-01 08:37:46 +0100
280,2016-12-01 08:29:05 +0100,234,2016-12-01 08:34:51 +0100
280,2016-12-01 08:29:10 +0100,246,2016-12-01 08:39:12 +0100
227,2016-12-01 08:29:20 +0100,268,2016-12-01 08:33:46 +0100
183,2016-12-01 08:29:24 +0100,231,2016-12-01 08:31:11 +0100
260,2016-12-01 08:29:54 +0100,292,2016-12-01 08:34:32 +0100
164,2016-12-01 08:30:01 +0100,288,2016-12-01 08:34:06 +0100
172,2016-12-01 08:30:03 +0100,273,2016-12-01 08:42:20 +0100
159,2016-12-01 08:30:25 +0100,277,2016-12-01 08:40:55 +0100
247,2016-12-01 08:31:11 +0100,249,2016-12-01 08:35:23 +0100
281,2016-12-01 08:31:29 +0100,157,2016-12-01 08:35:04 +0100
237,2016-12-01 08:31:30 +0100,279,2016-12-01 08:48:23 +0100
163,2016-12-01 08:31:34 +0100,226,2016-12-01 08:39:55 +0100
267,2016-12-01 08:31:37 +0100,185,2016-12-01 08:37:03 +0100
200,2016-12-01 08:31:39 +0100,200,2016-12-01 08:32:20 +0100
221,2016-12-01 08:31:46 +0100,189,2016-12-01 08:39:17 +0100
179,2016-12-01 08:31:53 +0100,229,2016-12-01 08:37:09 +0100
268,2016-12-01 08:32:05 +0100,204,2016-12-01 08:40:22 +0100
262,2016-12-01 08:32:05 +0100,294,2016-12-01 08:37:43 +0100
200,2016-12-01 08:32:30 +0100,181,2016-12-01 08:40:00 +0100
259,2016-12-01 08:32:49 +0100,283,2016-12-01 08:35:56 +0100
218,2016-12-01 08:33:08 +0100,208,2016-12-01 08:45:12 +0100
182,2016-12-01 08:33:16 +0100,193,2016-12-01 08:52:14 +0100
190,2016-12-01 08:33:34 +0100,294,2016-12-01 08:40:48 +0100
232,2016-12-01 08:33:35 +0100,234,2016-12-01 08:40:05 +0100
219,2016-12-01 08:33:55 +0100,219,2016-12-01 08:34:53 +0100
268,2016-12-01 08:34:00 +0100,293,2016-12-01 08:46:24 +0100
173,2016-12-01 08:34:08 +0100,186,2016-12-01 08:37:23 +0100
200,2016-12-01 08:34:12 +0100,295,2016-12-01 08:41:14 +0100
200,2016-12-01 08:34:27 +0100,196,2016-12-01 08:43:15 +0100
182,2016-12-01 08:34:37 +0100,209,2016-12-01 08:47:06 +0100
218,2016-12-01 08:34:47 +0100,191,2016-12-01 09:01:02 +0100
264,2016-12-01 08:34:47 +0100,170,2016-12-01 08:41:57 +0100
262,2016-12-01 08:34:52 +0100,262,2016-12-01 08:35:33 +0100
275,2016-12-01 08:34:55 +0100,160,2016-12-01 08:43:22 +0100
219,2016-12-01 08:35:01 +0100,292,2016-12-01 08:41:42 +0100
233,2016-12-01 08:35:11 +0100,220,2016-12-01 08:46:42 +0100
264,2016-12-01 08:35:31 +0100,238,2016-12-01 08:47:11 +0100
262,2016-12-01 08:35:42 +0100,262,2016-12-01 08:35:57 +0100
226,2016-12-01 08:35:42 +0100,181,2016-12-01 08:41:06 +0100
232,2016-12-01 08:36:01 +0100,292,2016-12-01 08:41:45 +0100
262,2016-12-01 08:36:04 +0100,262,2016-12-01 08:37:07 +0100
162,2016-12-01 08:36:15 +0100,184,2016-12-01 08:43:28 +0100
272,2016-12-01 08:36:18 +0100,222,2016-12-01 08:44:24 +0100
170,2016-12-01 08:36:26 +0100,193,2016-12-01 08:46:06 +0100
191,2016-12-01 08:36:30 +0100,279,2016-12-01 08:42:20 +0100
160,2016-12-01 08:37:12 +0100,238,2016-12-01 08:43:14 +0100
262,2016-12-01 08:37:13 +0100,181,2016-12-01 08:46:41 +0100
294,2016-12-01 08:37:17 +0100,272,2016-12-01 08:40:28 +0100
208,2016-12-01 08:37:20 +0100,253,2016-12-01 08:44:08 +0100
269,2016-12-01 08:37:25 +0100,304,2016-12-01 08:42:51 +0100
228,2016-12-01 08:37:48 +0100,175,2016-12-01 08:46:24 +0100
196,2016-12-01 08:38:01 +0100,208,2016-12-01 08:46:12 +0100
229,2016-12-01 08:38:03 +0100,278,2016-12-01 08:50:04 +0100
229,2016-12-01 08:38:03 +0100,211,2016-12-01 08:45:01 +0100
267,2016-12-01 08:38:10 +0100,278,2016-12-01 08:51:15 +0100
185,2016-12-01 08:38:20 +0100,253,2016-12-01 08:44:38 +0100
204,2016-12-01 08:38:35 +0100,249,2016-12-01 08:43:50 +0100
202,2016-12-01 08:38:36 +0100,287,2016-12-01 08:45:45 +0100
233,2016-12-01 08:38:39 +0100,295,2016-12-01 08:44:44 +0100
229,2016-12-01 08:39:07 +0100,253,2016-12-01 08:49:23 +0100
236,2016-12-01 08:39:08 +0100,234,2016-12-01 08:44:17 +0100
222,2016-12-01 08:39:13 +0100,234,2016-12-01 08:50:46 +0100
285,2016-12-01 08:39:20 +0100,297,2016-12-01 08:44:42 +0100
200,2016-12-01 08:39:23 +0100,191,2016-12-01 08:46:22 +0100
176,2016-12-01 08:39:29 +0100,195,2016-12-01 08:48:29 +0100
245,2016-12-01 08:39:40 +0100,191,2016-12-01 08:53:14 +0100
222,2016-12-01 08:39:54 +0100,295,2016-12-01 08:44:28 +0100
253,2016-12-01 08:39:57 +0100,297,2016-12-01 08:49:35 +0100
235,2016-12-01 08:40:17 +0100,234,2016-12-01 08:46:14 +0100
280,2016-12-01 08:40:26 +0100,202,2016-12-01 08:47:24 +0100
246,2016-12-01 08:40:26 +0100,277,2016-12-01 08:49:40 +0100
254,2016-12-01 08:40:34 +0100,230,2016-12-01 08:47:54 +0100
198,2016-12-01 08:40:42 +0100,295,2016-12-01 08:47:39 +0100
233,2016-12-01 08:40:44 +0100,306,2016-12-01 08:47:41 +0100
267,2016-12-01 08:40:49 +0100,190,2016-12-01 13:11:52 +0100
238,2016-12-01 08:41:09 +0100,253,2016-12-01 08:45:19 +0100
191,2016-12-01 08:41:14 +0100,302,2016-12-01 08:49:13 +0100
279,2016-12-01 08:41:15 +0100,267,2016-12-01 08:54:06 +0100
295,2016-12-01 08:41:46 +0100,297,2016-12-01 08:46:50 +0100
227,2016-12-01 08:41:46 +0100,203,2016-12-01 08:50:07 +0100
260,2016-12-01 08:41:51 +0100,292,2016-12-01 08:46:51 +0100
237,2016-12-01 08:42:12 +0100,227,2016-12-01 08:57:01 +0100
228,2016-12-01 08:42:21 +0100,294,2016-12-01 08:48:47 +0100
185,2016-12-01 08:42:24 +0100,195,2016-12-01 08:48:30 +0100
164,2016-12-01 08:42:43 +0100,253,2016-12-01 09:03:42 +0100
274,2016-12-01 08:42:55 +0100,297,2016-12-01 08:46:46 +0100
306,2016-12-01 08:43:29 +0100,247,2016-12-01 08:47:37 +0100
201,2016-12-01 08:43:30 +0100,157,2016-12-01 08:48:06 +0100
183,2016-12-01 08:43:36 +0100,231,2016-12-01 08:46:39 +0100
222,2016-12-01 08:43:54 +0100,243,2016-12-01 08:48:55 +0100
285,2016-12-01 08:43:56 +0100,211,2016-12-01 08:49:59 +0100
273,2016-12-01 08:43:58 +0100,164,2016-12-01 08:50:30 +0100
162,2016-12-01 08:44:07 +0100,307,2016-12-01 08:53:18 +0100
288,2016-12-01 08:44:20 +0100,249,2016-12-01 08:50:41 +0100
159,2016-12-01 08:44:24 +0100,157,2016-12-01 08:54:42 +0100
200,2016-12-01 08:44:26 +0100,277,2016-12-01 08:47:34 +0100
280,2016-12-01 08:44:28 +0100,238,2016-12-01 08:48:28 +0100
231,2016-12-01 08:44:34 +0100,222,2016-12-01 08:58:05 +0100
215,2016-12-01 08:45:25 +0100,227,2016-12-01 09:16:27 +0100
261,2016-12-01 08:45:35 +0100,203,2016-12-01 10:43:18 +0100
260,2016-12-01 08:45:45 +0100,292,2016-12-01 08:51:33 +0100
170,2016-12-01 08:45:46 +0100,283,2016-12-01 08:49:57 +0100
277,2016-12-01 08:45:51 +0100,236,2016-12-01 08:49:38 +0100
268,2016-12-01 08:45:52 +0100,190,2016-12-01 08:49:15 +0100
273,2016-12-01 08:45:57 +0100,233,2016-12-01 08:54:13 +0100
233,2016-12-01 08:45:57 +0100,181,2016-12-01 08:53:43 +0100
229,2016-12-01 08:46:14 +0100,297,2016-12-01 08:53:10 +0100
198,2016-12-01 08:46:15 +0100,267,2016-12-01 08:48:34 +0100
229,2016-12-01 08:46:24 +0100,279,2016-12-01 09:00:38 +0100
277,2016-12-01 08:46:31 +0100,211,2016-12-01 08:50:14 +0100
222,2016-12-01 08:46:47 +0100,191,2016-12-01 08:49:55 +0100
197,2016-12-01 08:47:17 +0100,247,2016-12-01 08:57:18 +0100
159,2016-12-01 08:47:28 +0100,222,2016-12-01 08:57:40 +0100
159,2016-12-01 08:47:32 +0100,251,2016-12-01 08:52:06 +0100
233,2016-12-01 08:47:45 +0100,181,2016-12-01 08:55:10 +0100
196,2016-12-01 08:48:09 +0100,182,2016-12-01 10:14:16 +0100
214,2016-12-01 08:48:14 +0100,234,2016-12-01 09:23:04 +0100
245,2016-12-01 08:48:17 +0100,247,2016-12-01 09:00:47 +0100
213,2016-12-01 08:48:28 +0100,265,2016-12-01 08:54:26 +0100
208,2016-12-01 08:48:28 +0100,301,2016-12-01 08:52:33 +0100
218,2016-12-01 08:48:29 +0100,234,2016-12-01 08:56:14 +0100
262,2016-12-01 08:48:45 +0100,277,2016-12-01 08:56:05 +0100
277,2016-12-01 08:48:51 +0100,229,2016-12-01 08:55:26 +0100
221,2016-12-01 08:49:28 +0100,264,2016-12-01 08:59:22 +0100
193,2016-12-01 08:49:32 +0100,204,2016-12-01 09:04:02 +0100
232,2016-12-01 08:49:39 +0100,279,2016-12-01 09:00:32 +0100
164,2016-12-01 08:49:40 +0100,253,2016-12-01 08:56:07 +0100
277,2016-12-01 08:49:43 +0100,279,2016-12-01 08:58:24 +0100
262,2016-12-01 08:49:43 +0100,297,2016-12-01 09:01:51 +0100
185,2016-12-01 08:49:48 +0100,236,2016-12-01 08:57:30 +0100
173,2016-12-01 08:49:55 +0100,199,2016-12-01 08:58:51 +0100
294,2016-12-01 08:49:56 +0100,181,2016-12-01 08:53:41 +0100
280,2016-12-01 08:50:01 +0100,234,2016-12-01 08:55:10 +0100
228,2016-12-01 08:50:02 +0100,301,2016-12-01 08:55:47 +0100
211,2016-12-01 08:50:15 +0100,294,2016-12-01 08:53:24 +0100
164,2016-12-01 08:50:16 +0100,199,2016-12-01 08:53:53 +0100
226,2016-12-01 08:50:18 +0100,200,2016-12-01 08:58:33 +0100
262,2016-12-01 08:50:18 +0100,243,2016-12-01 08:56:51 +0100
285,2016-12-01 08:50:27 +0100,242,2016-12-01 09:14:01 +0100
182,2016-12-01 08:50:30 +0100,231,2016-12-01 08:58:32 +0100
277,2016-12-01 08:50:31 +0100,279,2016-12-01 08:57:33 +0100
285,2016-12-01 08:51:06 +0100,186,2016-12-01 08:57:47 +0100
182,2016-12-01 08:51:41 +0100,294,2016-12-01 09:03:10 +0100
294,2016-12-01 08:51:44 +0100,272,2016-12-01 08:55:59 +0100
260,2016-12-01 08:52:19 +0100,235,2016-12-01 09:10:59 +0100
175,2016-12-01 08:52:26 +0100,292,2016-12-01 09:10:41 +0100
246,2016-12-01 08:52:33 +0100,238,2016-12-01 09:00:51 +0100
287,2016-12-01 08:52:38 +0100,288,2016-12-01 08:56:41 +0100
221,2016-12-01 08:53:01 +0100,278,2016-12-01 09:10:02 +0100
197,2016-12-01 08:53:06 +0100,278,2016-12-01 09:04:06 +0100
267,2016-12-01 08:53:11 +0100,208,2016-12-01 09:10:28 +0100
267,2016-12-01 08:53:12 +0100,189,2016-12-01 08:58:56 +0100
262,2016-12-01 08:53:18 +0100,235,2016-12-01 08:58:39 +0100
159,2016-12-01 08:53:29 +0100,159,2016-12-01 08:53:54 +0100
198,2016-12-01 08:53:40 +0100,294,2016-12-01 08:59:20 +0100
214,2016-12-01 08:53:53 +0100,228,2016-12-01 08:59:44 +0100
273,2016-12-01 08:54:01 +0100,227,2016-12-01 08:58:43 +0100
243,2016-12-01 08:54:05 +0100,275,2016-12-01 09:02:01 +0100
175,2016-12-01 08:54:21 +0100,292,2016-12-01 09:05:46 +0100
266,2016-12-01 08:54:22 +0100,265,2016-12-01 09:01:55 +0100
221,2016-12-01 08:54:25 +0100,280,2016-12-01 09:03:13 +0100
268,2016-12-01 08:54:26 +0100,164,2016-12-01 09:04:23 +0100
198,2016-12-01 08:54:26 +0100,243,2016-12-01 08:59:22 +0100
167,2016-12-01 08:54:27 +0100,301,2016-12-01 08:58:50 +0100
255,2016-12-01 08:54:55 +0100,272,2016-12-01 09:08:21 +0100
229,2016-12-01 08:55:13 +0100,163,2016-12-01 08:59:57 +0100
198,2016-12-01 08:55:15 +0100,228,2016-12-01 08:59:04 +0100
228,2016-12-01 08:55:19 +0100,234,2016-12-01 09:02:24 +0100
295,2016-12-01 08:55:19 +0100,208,2016-12-01 08:59:10 +0100
283,2016-12-01 08:55:21 +0100,304,2016-12-01 09:00:36 +0100
262,2016-12-01 08:55:27 +0100,287,2016-12-01 09:07:34 +0100
253,2016-12-01 08:55:50 +0100,249,2016-12-01 09:03:33 +0100
164,2016-12-01 08:56:03 +0100,292,2016-12-01 09:03:15 +0100
176,2016-12-01 08:56:18 +0100,301,2016-12-01 09:04:01 +0100
245,2016-12-01 08:56:35 +0100,160,2016-12-01 09:03:52 +0100
245,2016-12-01 08:56:38 +0100,247,2016-12-01 09:04:04 +0100
234,2016-12-01 08:56:48 +0100,234,2016-12-01 09:31:12 +0100
246,2016-12-01 08:56:49 +0100,235,2016-12-01 09:01:39 +0100
274,2016-12-01 08:57:07 +0100,235,2016-12-01 09:17:15 +0100
235,2016-12-01 08:57:33 +0100,306,2016-12-01 09:01:28 +0100
176,2016-12-01 08:57:45 +0100,202,2016-12-01 09:08:30 +0100
222,2016-12-01 08:58:05 +0100,288,2016-12-01 09:03:41 +0100
274,2016-12-01 08:58:26 +0100,185,2016-12-01 09:10:58 +0100
198,2016-12-01 08:58:35 +0100,287,2016-12-01 09:01:51 +0100
281,2016-12-01 08:58:39 +0100,191,2016-12-01 09:03:51 +0100
272,2016-12-01 08:58:41 +0100,208,2016-12-01 09:02:21 +0100
233,2016-12-01 08:58:48 +0100,204,2016-12-01 09:10:06 +0100
198,2016-12-01 08:58:52 +0100,185,2016-12-01 09:02:07 +0100
228,2016-12-01 08:59:20 +0100,235,2016-12-01 09:01:00 +0100
248,2016-12-01 08:59:30 +0100,190,2016-12-01 09:05:09 +0100
241,2016-12-01 08:59:36 +0100,202,2016-12-01 09:11:57 +0100
283,2016-12-01 08:59:44 +0100,170,2016-12-01 09:02:41 +0100
247,2016-12-01 08:59:46 +0100,234,2016-12-01 09:05:39 +0100
247,2016-12-01 08:59:49 +0100,279,2016-12-01 09:03:51 +0100
294,2016-12-01 09:00:23 +0100,288,2016-12-01 09:03:53 +0100
233,2016-12-01 09:00:31 +0100,230,2016-12-01 09:19:54 +0100
194,2016-12-01 09:00:46 +0100,234,2016-12-01 09:11:41 +0100
260,2016-12-01 09:00:48 +0100,302,2016-12-01 09:09:07 +0100
162,2016-12-01 09:01:03 +0100,307,2016-12-01 09:12:21 +0100
267,2016-12-01 09:01:19 +0100,228,2016-12-01 09:10:26 +0100
277,2016-12-01 09:01:52 +0100,243,2016-12-01 09:07:08 +0100
229,2016-12-01 09:01:53 +0100,281,2016-12-01 09:09:17 +0100
189,2016-12-01 09:02:20 +0100,287,2016-12-01 09:09:18 +0100
195,2016-12-01 09:02:38 +0100,253,2016-12-01 09:05:05 +0100
290,2016-12-01 09:02:43 +0100,272,2016-12-01 09:11:46 +0100
197,2016-12-01 09:02:46 +0100,164,2016-12-01 09:10:03 +0100
247,2016-12-01 09:02:49 +0100,167,2016-12-01 09:11:28 +0100
203,2016-12-01 09:02:58 +0100,288,2016-12-01 09:11:47 +0100
262,2016-12-01 09:03:01 +0100,196,2016-12-01 09:18:16 +0100
255,2016-12-01 09:03:33 +0100,228,2016-12-01 09:10:26 +0100
266,2016-12-01 09:03:54 +0100,163,2016-12-01 09:15:16 +0100
196,2016-12-01 09:03:56 +0100,222,2016-12-01 09:07:09 +0100
175,2016-12-01 09:04:18 +0100,228,2016-12-01 09:19:26 +0100
226,2016-12-01 09:04:20 +0100,234,2016-12-01 09:09:53 +0100
161,2016-12-01 09:05:02 +0100,190,2016-12-01 09:09:11 +0100
287,2016-12-01 09:05:13 +0100,232,2016-12-01 09:14:09 +0100
279,2016-12-01 09:05:26 +0100,249,2016-12-01 09:09:15 +0100
274,2016-12-01 09:05:40 +0100,253,2016-12-01 09:14:34 +0100
262,2016-12-01 09:05:45 +0100,191,2016-12-01 09:23:29 +0100
283,2016-12-01 09:05:46 +0100,305,2016-12-01 09:10:52 +0100
281,2016-12-01 09:05:49 +0100,157,2016-12-01 09:09:05 +0100
252,2016-12-01 09:05:56 +0100,293,2016-12-01 09:07:56 +0100
290,2016-12-01 09:06:03 +0100,195,2016-12-01 09:12:22 +0100
173,2016-12-01 09:06:18 +0100,222,2016-12-01 09:10:13 +0100
277,2016-12-01 09:06:33 +0100,191,2016-12-01 09:12:35 +0100
253,2016-12-01 09:07:30 +0100,290,2016-12-01 09:13:45 +0100
287,2016-12-01 09:08:19 +0100,272,2016-12-01 09:15:04 +0100
235,2016-12-01 09:08:30 +0100,287,2016-12-01 09:15:26 +0100
274,2016-12-01 09:08:59 +0100,228,2016-12-01 09:25:30 +0100
266,2016-12-01 09:09:05 +0100,235,2016-12-01 09:17:13 +0100
287,2016-12-01 09:09:07 +0100,232,2016-12-01 09:15:26 +0100
265,2016-12-01 09:09:24 +0100,279,2016-12-01 09:21:28 +0100
190,2016-12-01 09:09:58 +0100,202,2016-12-01 09:19:16 +0100
287,2016-12-01 09:10:00 +0100,302,2016-12-01 09:15:33 +0100
190,2016-12-01 09:10:03 +0100,202,2016-12-01 09:16:32 +0100
222,2016-12-01 09:10:05 +0100,191,2016-12-01 09:13:53 +0100
198,2016-12-01 09:10:06 +0100,233,2016-12-01 09:14:09 +0100
196,2016-12-01 09:10:10 +0100,294,2016-12-01 09:15:43 +0100
204,2016-12-01 09:10:32 +0100,279,2016-12-01 09:15:13 +0100
243,2016-12-01 09:12:10 +0100,195,2016-12-01 09:18:53 +0100
177,2016-12-01 09:12:18 +0100,191,2016-12-01 10:02:33 +0100
226,2016-12-01 09:12:30 +0100,210,2016-12-01 09:23:34 +0100
157,2016-12-01 09:12:53 +0100,247,2016-12-01 09:17:40 +0100
291,2016-12-01 09:12:53 +0100,227,2016-12-01 09:15:43 +0100
190,2016-12-01 09:13:08 +0100,220,2016-12-01 09:20:53 +0100
198,2016-12-01 09:13:31 +0100,233,2016-12-01 09:17:56 +0100
163,2016-12-01 09:13:43 +0100,243,2016-12-01 09:17:27 +0100
202,2016-12-01 09:14:25 +0100,199,2016-12-01 09:18:30 +0100
290,2016-12-01 09:14:27 +0100,202,2016-12-01 09:21:17 +0100
283,2016-12-01 09:14:37 +0100,198,2016-12-01 09:21:17 +0100
232,2016-12-01 09:15:23 +0100,278,2016-12-01 09:23:51 +0100
191,2016-12-01 09:15:27 +0100,199,2016-12-01 09:24:06 +0100
292,2016-12-01 09:15:40 +0100,195,2016-12-01 09:20:16 +0100
272,2016-12-01 09:15:55 +0100,191,2016-12-01 09:20:38 +0100
